"country","year","mean","sd","q10","q90"
"Italy",2001,0.342514802,0.0300192209412696,0.3047541,0.3816267
"Italy",2002,0.35089451,0.0507747335815959,0.2861261,0.4173585
"Italy",2003,0.3581920145,0.0641118610044118,0.2787329,0.4399868
"Italy",2004,0.362789963,0.0343681214184096,0.3187519,0.4070287
"Italy",2005,0.3831726165,0.035507388739486,0.3371497,0.4278047
"Italy",2006,0.407085108,0.0494479378229751,0.3430068,0.4705645
"Italy",2007,0.408193054,0.0514982567261844,0.3419809,0.4733451
"Italy",2008,0.326452262,0.0480833884521138,0.2670344,0.3869012
"Italy",2009,0.360187336,0.0330308479090516,0.3180714,0.4025334
"Italy",2010,0.401241846,0.0525034369150747,0.334323,0.4690937
"Italy",2011,0.390195035,0.0562678487751368,0.3179371,0.4626527
"Italy",2012,0.2591242965,0.0417746261128574,0.208525,0.3139197
"Italy",2013,0.2464527815,0.0452912660457154,0.1905777,0.3065851
"Italy",2014,0.227483281,0.0422986773658408,0.1751049,0.2842988
"Italy",2015,0.2161905606,0.0414165212939172,0.1661016,0.2696277
"Italy",2016,0.2231624265,0.0424572872947956,0.1691245,0.2792086
"Italy",2017,0.256289812,0.0438645863380126,0.2009518,0.3151849
"Italy",2018,0.3138887685,0.0314890901974261,0.2731255,0.3547119
"Italy",2019,0.3010329965,0.047520715257283,0.2410073,0.3629422
"Italy",2020,0.2935075715,0.0513915720108538,0.2287791,0.3610396
"Italy",2021,0.3255145815,0.0555935566072137,0.2527285,0.397066
"Italy",2022,0.340306407,0.0613596815967308,0.2612603,0.420715
"Japan",1990,0.3772734725,0.0387975996686428,0.3283721,0.42735
"Japan",1991,0.3812747865,0.0770996316144082,0.2843448,0.4831895
"Japan",1992,0.38316681795,0.0891379720717507,0.2682747,0.5028233
"Japan",1993,0.381686216,0.0877038580641355,0.2727495,0.4980481
"Japan",1994,0.383296799,0.0760862758212134,0.2849883,0.4831861
"Japan",1995,0.3829905585,0.0367771691673592,0.3361302,0.4287902
"Japan",1996,0.37579752,0.0489724273960269,0.3151085,0.4386429
"Japan",1997,0.37166105,0.0783552099557209,0.2728716,0.4695229
"Japan",1998,0.365893551,0.0828391927473458,0.2638413,0.4727445
"Japan",1999,0.3564638175,0.0672517041933783,0.2741598,0.4428531
"Japan",2000,0.34461874,0.0209538118794777,0.317393,0.3720591
"Japan",2001,0.2937271665,0.0350449065309449,0.2487008,0.3389228
"Japan",2002,0.2870368875,0.0349302478703915,0.2421452,0.332307
"Japan",2003,0.1951660925,0.0191352393718985,0.1710974,0.2209134
"Japan",2004,0.313572831,0.0376868380471277,0.2646555,0.361849
"Japan",2005,0.29576613,0.0263596077054704,0.2622988,0.3300567
"Japan",2006,0.270264688,0.0294735644075008,0.2338902,0.3083643
"Japan",2007,0.31977963,0.0244905810123864,0.2884287,0.3516389
"Japan",2008,0.269300968,0.0335395135200491,0.2269876,0.3107212
"Japan",2009,0.2951345495,0.0545751318815676,0.2279605,0.3687569
"Japan",2010,0.321958019,0.0239592714478925,0.2911756,0.3526584
"Japan",2011,0.3304061595,0.0236680400610026,0.3004737,0.3610642
"Japan",2012,0.371677303,0.0270672180617993,0.3361704,0.4061036
"Japan",2013,0.373064594,0.0603864835685276,0.2953302,0.449697
"Japan",2014,0.3738904955,0.0412340973454,0.3231218,0.4268867
"Japan",2015,0.3772168835,0.0406762644012789,0.3234831,0.4305803
"Japan",2016,0.411488099,0.0260793758010863,0.3780784,0.4447767
"Japan",2017,0.399553675,0.0674473509291585,0.3136917,0.487771
"Japan",2018,0.382638485,0.0680226169389813,0.295986,0.4717222
"Japan",2019,0.3653108905,0.0280761309681477,0.3292802,0.4015397
"Jordan",2001,0.744491913,0.0474942959209518,0.6848793,0.8060112
"Jordan",2002,0.740619451,0.0741617743813704,0.6428558,0.8305173
"Jordan",2003,0.7378650885,0.0835110833526786,0.6240666,0.8370543
"Jordan",2004,0.735621974,0.086840518898528,0.6141004,0.8370328
"Jordan",2005,0.7338801795,0.0848600791919352,0.6195963,0.834957
"Jordan",2006,0.7330205215,0.0744774527691034,0.6334448,0.8240735
"Jordan",2007,0.735197437,0.0509723107437687,0.6689591,0.7987742
"Jordan",2008,0.6978082,0.0789506279326864,0.59146,0.7954661
"Jordan",2009,0.665121767,0.0982842749020474,0.5324621,0.7874155
"Jordan",2010,0.631458587,0.109317013782826,0.4829713,0.7646285
"Jordan",2011,0.593330901,0.112290072399001,0.4454549,0.7329302
"Jordan",2012,0.554597922,0.105577209404695,0.4152413,0.6896345
"Jordan",2013,0.518223068,0.0882850502202585,0.4066168,0.6300271
"Jordan",2014,0.4787782215,0.0503899453094026,0.4144034,0.546935
"Jordan",2015,0.4630722455,0.0803481621116475,0.3610371,0.5687175
"Jordan",2016,0.4469907165,0.0854116482967957,0.3406306,0.5604669
"Jordan",2017,0.43031498,0.0781691642055158,0.333455,0.5310482
"Jordan",2018,0.4136341835,0.0491406596091896,0.3497442,0.475854
"Kyrgyzstan",2003,0.383016547,0.0475816524504009,0.3238813,0.4453766
"Kyrgyzstan",2004,0.411468677,0.0857370457870565,0.3039377,0.5259985
"Kyrgyzstan",2005,0.438899966,0.104520138925713,0.309577,0.5745012
"Kyrgyzstan",2006,0.467564536,0.114129375475694,0.3235257,0.6186912
"Kyrgyzstan",2007,0.491952403,0.114246067844152,0.345522,0.640415
"Kyrgyzstan",2008,0.518383058,0.112862553616548,0.3725844,0.6641388
"Kyrgyzstan",2009,0.548940279,0.106649179332958,0.4080175,0.6887553
"Kyrgyzstan",2010,0.5776188695,0.0865322914369783,0.4613032,0.6838428
"Kyrgyzstan",2011,0.606392289,0.0440725284838635,0.5514222,0.6632834
"Kyrgyzstan",2012,0.599801859,0.0855667456744603,0.4852949,0.7110818
"Kyrgyzstan",2013,0.5964333335,0.102298777396407,0.4592799,0.7291119
"Kyrgyzstan",2014,0.592383701,0.115425581549259,0.4395884,0.7417718
"Kyrgyzstan",2015,0.589691963,0.119926699935374,0.4300743,0.7441083
"Kyrgyzstan",2016,0.585852206,0.124219652536496,0.4190681,0.7469717
"Kyrgyzstan",2017,0.5834768525,0.117032407715554,0.4289003,0.7321474
"Kyrgyzstan",2018,0.579703391,0.105167614990345,0.4346948,0.717887
"Kyrgyzstan",2019,0.5773674685,0.0864030487606866,0.4657218,0.6850121
"Kyrgyzstan",2020,0.574276191,0.0492577923979697,0.5118113,0.6392944
"Latvia",1996,0.477200422,0.025080401427186,0.4441555,0.5095417
"Latvia",1997,0.4605049585,0.0692483050599985,0.3715972,0.5511465
"Latvia",1998,0.4438763385,0.0728776607078468,0.352628,0.5393895
"Latvia",1999,0.424629816,0.0369973239520096,0.3770018,0.4711896
"Latvia",2000,0.2656394935,0.0274045210206663,0.2307949,0.3011549
"Latvia",2001,0.3720392685,0.055711430001067,0.3007036,0.44571
"Latvia",2002,0.407620458,0.0633612450912701,0.3235267,0.488363
"Latvia",2003,0.466933322,0.0626695667511169,0.3847564,0.5471367
"Latvia",2004,0.5274757715,0.0554486364358456,0.4571545,0.6009279
"Latvia",2005,0.496058607,0.0726527543327617,0.401647,0.5902627
"Latvia",2006,0.4653828505,0.0500875224640773,0.4016758,0.5310106
"Latvia",2007,0.501699857,0.0423336922730735,0.4482412,0.5561296
"Latvia",2008,0.4633033435,0.034392273533992,0.4200191,0.5078084
"Latvia",2009,0.303662735,0.0386276716458702,0.2548523,0.3531267
"Latvia",2010,0.263699142,0.0398827988009736,0.2129305,0.3164813
"Latvia",2011,0.2964396335,0.0422385605427024,0.242389,0.3503968
"Latvia",2012,0.4489000205,0.0498803803619279,0.383944,0.5134639
"Latvia",2013,0.504082754,0.0552766367962925,0.4332993,0.5746584
"Latvia",2014,0.5049365275,0.0547861008305606,0.4363905,0.5759219
"Latvia",2015,0.4598231375,0.0579014227171573,0.3820956,0.5338691
"Latvia",2016,0.4302380045,0.0471453630157879,0.3726427,0.4923168
"Latvia",2017,0.3971577625,0.0598143364916979,0.3216547,0.4740947
"Latvia",2018,0.419284933,0.0662521754769851,0.3342336,0.5046186
"Latvia",2019,0.4328232305,0.0697456716411829,0.3445364,0.5262709
"Latvia",2020,0.4243318285,0.0705276444416679,0.3316382,0.51498
"Latvia",2021,0.36519301,0.0648186003235402,0.2827651,0.4493719
"Latvia",2022,0.383610631,0.0736670750622418,0.2904103,0.4829571
"Libya",2014,0.466414121,0.0581332382910625,0.3935468,0.5402515
"Libya",2015,0.41096285,0.0859347676003244,0.3006134,0.5249591
"Libya",2016,0.3576408265,0.0942301648011486,0.2406416,0.4879574
"Libya",2017,0.3096584722,0.0888687417450286,0.1998027,0.4343281
"Libya",2018,0.2612159309,0.0676767716537616,0.1793258,0.3488669
"Libya",2019,0.2166571695,0.0356511764647877,0.1715493,0.2627447
"Libya",2020,0.255928715,0.0617613036313912,0.1815437,0.338501
"Libya",2021,0.29329377545,0.0655678073803587,0.2114927,0.3792703
"Libya",2022,0.333217672,0.0422262664347077,0.2794196,0.3879385
"Lithuania",1996,0.456325372,0.0313880084776131,0.4154465,0.4968696
"Lithuania",1997,0.412414143,0.0322040894094041,0.3722725,0.4537519
"Lithuania",1998,0.320948206,0.0589813581902498,0.2475791,0.3995795
"Lithuania",1999,0.236393966,0.0277919017143357,0.20254,0.2728217
"Lithuania",2000,0.229386048,0.050163769702866,0.1683095,0.2955325
"Lithuania",2001,0.21800897095,0.0406268874533484,0.1673042,0.2706326
"Lithuania",2002,0.2688566775,0.0487741398132736,0.2072064,0.3336971
"Lithuania",2003,0.302303509,0.0529680866781507,0.2369749,0.3720126
"Lithuania",2004,0.31586475,0.0709849389048068,0.2262978,0.4077773
"Lithuania",2005,0.3265481885,0.0715585353499404,0.2381594,0.4219118
"Lithuania",2006,0.3367075325,0.0487587905690638,0.2738232,0.3988337
"Lithuania",2007,0.380839748,0.0501245873596131,0.318704,0.4445343
"Lithuania",2008,0.3495222275,0.0313587642474525,0.309648,0.3898267
"Lithuania",2009,0.351961208,0.0425006368630709,0.2973071,0.4066693
"Lithuania",2010,0.3083434875,0.0393117460395386,0.2581352,0.3582981
"Lithuania",2011,0.2842035865,0.0430770560979571,0.2289106,0.3389837
"Lithuania",2012,0.304098957,0.0419048177570882,0.2503845,0.357272
"Lithuania",2013,0.376929935,0.0524197831592139,0.3105299,0.4441437
"Lithuania",2014,0.4054509455,0.0520321406090573,0.3362376,0.4739497
"Lithuania",2015,0.3663964845,0.0427934118875002,0.3125014,0.4211719
"Lithuania",2016,0.3092836405,0.0307661007639149,0.2700071,0.3480484
"Lithuania",2017,0.37191353,0.0474365895750881,0.312927,0.4338711
"Lithuania",2018,0.432799319,0.033355315363473,0.3906402,0.4754676
"Lithuania",2019,0.431848581,0.053666732172422,0.3625413,0.5011242
"Lithuania",2020,0.4157115415,0.0581231918932555,0.3431075,0.4914537
"Lithuania",2021,0.2890056745,0.0487304876932189,0.2277,0.3513523
"Lithuania",2022,0.363613392,0.0597203703274885,0.288148,0.4430086
"Luxembourg",1997,0.5685618405,0.0721690946595081,0.472204,0.6606458
"Luxembourg",1998,0.578591921,0.073698577249463,0.4830552,0.6725812
"Luxembourg",1999,0.5901943325,0.0397458329132744,0.5364622,0.6393627
"Luxembourg",2000,0.655192901,0.0599984825691993,0.5766478,0.7309571
"Luxembourg",2001,0.64107814,0.0668097929600449,0.5530377,0.7231524
"Luxembourg",2002,0.634926654,0.0681962807495784,0.5452515,0.7193319
"Luxembourg",2003,0.632017263,0.0892888309074503,0.5147856,0.7445743
"Luxembourg",2004,0.629087096,0.095748094475298,0.4996102,0.7480475
"Luxembourg",2005,0.6286420705,0.0861994045873644,0.5148983,0.7391291
"Luxembourg",2006,0.6304872865,0.0635181757017837,0.5449987,0.7097701
"Luxembourg",2007,0.6756055435,0.0548214741722011,0.6042771,0.7452694
"Luxembourg",2008,0.6902058395,0.0345013404702754,0.6444411,0.7339499
"Luxembourg",2009,0.7591058275,0.0418640603236491,0.7034874,0.8117911
"Luxembourg",2010,0.7955054565,0.0421667417946288,0.7401495,0.8473077
"Luxembourg",2011,0.835894744,0.0382168633196062,0.7840096,0.8826575
"Luxembourg",2012,0.8412819045,0.0344808330367007,0.7947802,0.8833124
"Luxembourg",2013,0.829213527,0.0384896714460942,0.7795386,0.8764304
"Luxembourg",2014,0.824289899,0.0377863096491209,0.7729076,0.8693397
"Luxembourg",2015,0.8337997125,0.0383611027494638,0.7827014,0.8794252
"Luxembourg",2016,0.8377105735,0.0398711852574452,0.7844905,0.8864075
"Luxembourg",2017,0.8352911565,0.0431645983892827,0.7781901,0.8882027
"Luxembourg",2018,0.834698677,0.0448715796612435,0.7752275,0.8908216
"Luxembourg",2019,0.807825694,0.0493321695147891,0.7416768,0.8700735
"Luxembourg",2020,0.7181349815,0.062727527328706,0.6391436,0.7963778
"Luxembourg",2021,0.503341819,0.0765269989456012,0.4043078,0.603558
"Luxembourg",2022,0.6550841915,0.0730035231967841,0.5604763,0.7459047
"Malaysia",2000,0.739291686,0.0390046185534695,0.6903511,0.7869653
"Malaysia",2001,0.730600519,0.0677586421808372,0.639625,0.8130313
"Malaysia",2002,0.72654567,0.081347948231451,0.6162321,0.826796
"Malaysia",2003,0.7206571895,0.0836398715597583,0.6016876,0.8213682
"Malaysia",2004,0.71766007,0.0817562562500272,0.6051127,0.8161043
"Malaysia",2005,0.7177813125,0.0659144365543921,0.6289006,0.7995675
"Malaysia",2006,0.7186034075,0.033258714701868,0.6753387,0.7614659
"Malaysia",2007,0.7573329515,0.0243636002374118,0.7253478,0.788782
"Malaysia",2008,0.769361323,0.0575967899899573,0.6938996,0.8375051
"Malaysia",2009,0.7847657985,0.0593624065012927,0.7051882,0.8557243
"Malaysia",2010,0.7972862175,0.0501423691361456,0.7298619,0.8562273
"Malaysia",2011,0.814149586,0.021885616184277,0.7851647,0.8416363
"Malaysia",2012,0.782719923,0.0275923992084797,0.7470148,0.8175187
"Malaysia",2013,0.78091285,0.046801931572564,0.7187656,0.8372777
"Malaysia",2014,0.7841513345,0.0245806557316055,0.7516339,0.8151621
"Malaysia",2015,0.7515526915,0.0577561804709386,0.6740298,0.8210429
"Malaysia",2016,0.718588991,0.0716195475240643,0.6266652,0.8057023
"Malaysia",2017,0.684840594,0.0671943508010826,0.5991645,0.7671736
"Malaysia",2018,0.6517878125,0.0369129789908554,0.6036809,0.6991072
"Malaysia",2019,0.632852185,0.0321620660276102,0.591205,0.67343
"Malta",1991,0.4153652675,0.0530594048083773,0.3494198,0.4830282
"Malta",1992,0.424122843,0.0886970422752165,0.3106907,0.5439754
"Malta",1993,0.43096749,0.104938256647264,0.290925,0.5672947
"Malta",1994,0.4385342145,0.11138439901278,0.2936904,0.5867627
"Malta",1995,0.443885569,0.116282255393447,0.2958737,0.6015053
"Malta",1996,0.449282496,0.112814312737441,0.3048895,0.599559
"Malta",1997,0.456038504,0.106125067037222,0.3196152,0.5967917
"Malta",1998,0.4613326665,0.0861433890124051,0.3498407,0.5728228
"Malta",1999,0.467932208,0.0466252319466485,0.4076709,0.5278789
"Malta",2000,0.513932014,0.0789517466920755,0.4098889,0.6163386
"Malta",2001,0.5571843045,0.0793223541800677,0.4528205,0.6594869
"Malta",2002,0.5327234485,0.0824908938383411,0.4247959,0.6389515
"Malta",2003,0.554149526,0.082979880995934,0.4462836,0.658692
"Malta",2004,0.552671777,0.0930167795820365,0.431221,0.6694524
"Malta",2005,0.5527976785,0.0859511473382614,0.4397637,0.6617354
"Malta",2006,0.5531652155,0.0604829580863279,0.4738407,0.6314338
"Malta",2007,0.6320331095,0.0544336769609151,0.5604019,0.7006076
"Malta",2008,0.5853100435,0.0407495698643639,0.5327415,0.6368907
"Malta",2009,0.52063874,0.0537923797643938,0.4502899,0.5895215
"Malta",2010,0.5267727725,0.0638802223354659,0.4442221,0.6086889
"Malta",2011,0.4937314145,0.0641140865130386,0.4109902,0.574438
"Malta",2012,0.580666823,0.0625793025517671,0.4983648,0.6594569
"Malta",2013,0.701930006,0.0545695905526375,0.6324737,0.7697123
"Malta",2014,0.7462020665,0.0515952817326411,0.6794924,0.8117637
"Malta",2015,0.6335681575,0.067486766444135,0.5457239,0.7201076
"Malta",2016,0.613622573,0.0758654743233496,0.5143327,0.7122556
"Malta",2017,0.620285836,0.0816582087318584,0.5134051,0.7248436
"Malta",2018,0.613510877,0.084500064547852,0.5008549,0.719062
"Malta",2019,0.611816066,0.0850708056176668,0.4975664,0.71869
"Malta",2020,0.5883028215,0.0862850166863861,0.4750869,0.6978869
"Malta",2021,0.4645711175,0.0894740404111854,0.3491124,0.5823489
"Malta",2022,0.4815394695,0.0950663607121183,0.3577325,0.6048428
"Mexico",1990,0.207313152,0.0336572572166326,0.1662618,0.2513008
"Mexico",1991,0.2324786713,0.0613190948275884,0.1587265,0.3145324
"Mexico",1992,0.2570874733,0.0744671627542795,0.168964,0.3585978
"Mexico",1993,0.2809291945,0.0780817034025782,0.1850725,0.3847755
"Mexico",1994,0.305701131,0.0679592456275449,0.2203943,0.3991094
"Mexico",1995,0.3291214395,0.0386925275010764,0.279717,0.3795637
"Mexico",1996,0.2511075185,0.0332138230654041,0.2096406,0.294986
"Mexico",1997,0.2366086801,0.0607438372749945,0.1598888,0.3168175
"Mexico",1998,0.2194003285,0.0621452079969266,0.1443445,0.3038513
"Mexico",1999,0.20209427285,0.0531187497500989,0.1386462,0.273977
"Mexico",2000,0.18369784345,0.0271520058396752,0.1496406,0.2185061
"Mexico",2001,0.29012928,0.0255883054316426,0.257829,0.32303
"Mexico",2002,0.19179871705,0.0417359399483543,0.1395623,0.247729
"Mexico",2003,0.117936095,0.0185218582826518,0.09458806,0.1423539
"Mexico",2004,0.15885153855,0.0374176042315336,0.1133228,0.2086414
"Mexico",2005,0.201454489,0.0253136181386327,0.1699755,0.2345389
"Mexico",2006,0.2027560195,0.029086014737581,0.1661628,0.2406993
"Mexico",2007,0.21217474,0.0331574778394518,0.1707607,0.2564419
"Mexico",2008,0.2211603915,0.0308169622753309,0.1817639,0.2632351
"Mexico",2009,0.2400330945,0.0316305382233644,0.2004226,0.2817904
"Mexico",2010,0.232558584,0.0312060199474144,0.1930694,0.2744759
"Mexico",2011,0.204390718,0.026511308267747,0.1706992,0.2399411
"Mexico",2012,0.1474299608,0.0235318498992811,0.118491,0.177502
"Mexico",2013,0.1502858171,0.0270092279595432,0.1167837,0.1862037
"Mexico",2014,0.1339488874,0.0417325341814678,0.08304881,0.1887272
"Mexico",2015,0.1185338876,0.0448993378123668,0.0668574,0.1765707
"Mexico",2016,0.1024506727,0.0383888018547206,0.05912956,0.152487
"Mexico",2017,0.08809334465,0.0308745578794531,0.05268717,0.128989
"Mexico",2018,0.07476032905,0.019935248175126,0.05114864,0.1009828
"Moldova",1996,0.510606572,0.0457919257561532,0.4513925,0.5680825
"Moldova",1997,0.458382456,0.08258589985728,0.3519488,0.5709393
"Moldova",1998,0.407475001,0.0942281140499093,0.2898796,0.53667
"Moldova",1999,0.358013847,0.0886572174462138,0.2447022,0.4786029
"Moldova",2000,0.3110575705,0.0703350612449808,0.2235097,0.4003167
"Moldova",2001,0.2623278945,0.0227357420429044,0.2338326,0.292014
"Moldova",2002,0.392535022,0.0377983035577847,0.3450406,0.4425558
"Moldova",2003,0.3334115465,0.0733238343338546,0.2415621,0.4335431
"Moldova",2004,0.27846814435,0.0738573555463276,0.1911327,0.3776866
"Moldova",2005,0.2287729632,0.0575016132483461,0.158446,0.3046476
"Moldova",2006,0.18195398665,0.0256722368000127,0.150163,0.2151295
"Moldova",2007,0.2622873205,0.0529665904070996,0.1986945,0.3322434
"Moldova",2008,0.3608538755,0.0368465702386691,0.3148412,0.4085824
"Mongolia",2003,0.3896942965,0.0350321324871451,0.345054,0.4339322
"Mongolia",2004,0.4709022515,0.0708666959412746,0.3805864,0.562923
"Mongolia",2005,0.552409777,0.072810366833532,0.4579835,0.6473828
"Mongolia",2006,0.630907465,0.0343240922621063,0.587862,0.6747344
"Mongolia",2007,0.593221225,0.075307543243968,0.4954194,0.6875722
"Mongolia",2008,0.5621828845,0.0869404560167899,0.4477045,0.6756417
"Mongolia",2009,0.527289403,0.0773462366431491,0.4262567,0.6286971
"Mongolia",2010,0.4899653725,0.0347143134473635,0.4465649,0.5350352
"Mongolia",2011,0.4993917265,0.077878083353753,0.398456,0.6020956
"Mongolia",2012,0.5041873695,0.0900769590463926,0.3876332,0.6216591
"Mongolia",2013,0.511561625,0.0780524580494245,0.4087104,0.6094314
"Mongolia",2014,0.514814654,0.034148517073285,0.4731474,0.5603823
"Mongolia",2015,0.4979175435,0.0760034330808889,0.400845,0.5989063
"Mongolia",2016,0.4848741015,0.0883690448574993,0.3702398,0.6025201
"Mongolia",2017,0.4683146485,0.0772472923191828,0.3719247,0.5659487
"Mongolia",2018,0.452452381,0.0335124261773747,0.4091314,0.4957609
"Mongolia",2019,0.441699403,0.064784032455175,0.3583601,0.5268992
"Mongolia",2020,0.4291006315,0.0443212869546155,0.3729189,0.4875066
"Montenegro",1996,0.470188385,0.0534112972281386,0.4009016,0.5380173
"Montenegro",1997,0.432085613,0.081272989528254,0.3294478,0.541089
"Montenegro",1998,0.3967102715,0.0893665477404063,0.2822975,0.5156373
"Montenegro",1999,0.3605312465,0.0861910146764395,0.2480457,0.4709666
"Montenegro",2000,0.323478277,0.0732988275448046,0.2303821,0.4170924
"Montenegro",2001,0.286832151,0.0365895156238094,0.2405663,0.334141
"Montenegro",2002,0.3169502715,0.074836331481872,0.2222129,0.4152213
"Montenegro",2003,0.345665351,0.0942295795806272,0.2298272,0.4747384
"Montenegro",2004,0.374247484,0.100028522158554,0.2511796,0.5125841
"Montenegro",2005,0.404668439,0.103716559607411,0.2730168,0.5478521
"Montenegro",2006,0.432549535,0.0993469657142285,0.3047293,0.5646574
"Montenegro",2007,0.4629763515,0.0828676210362229,0.3555636,0.5717405
"Montenegro",2008,0.497396509,0.0444417616651598,0.4400535,0.5537118
"Montenegro",2009,0.4891281195,0.0852212178701399,0.3799767,0.6039042
"Montenegro",2010,0.4823015255,0.105686248374465,0.3433879,0.6232543
"Montenegro",2011,0.4749914555,0.119615609103723,0.3206799,0.6297204
"Montenegro",2012,0.4668178065,0.121783078089444,0.3092301,0.6294483
"Montenegro",2013,0.457270414,0.120650818835731,0.2980596,0.6157419
"Montenegro",2014,0.450301719,0.110754324048376,0.3004823,0.5938105
"Montenegro",2015,0.4407789625,0.101482038470569,0.3104287,0.5719266
"Montenegro",2016,0.4327201935,0.0802118584242379,0.3297659,0.535544
"Montenegro",2017,0.409185705,0.0748327829816944,0.313839,0.5048105
"Montenegro",2018,0.454958575,0.0703201595854164,0.3667571,0.5465777
"Montenegro",2019,0.381498859,0.0426350922830608,0.3274549,0.4374218
"Montenegro",2020,0.321740038,0.0690075413033092,0.2346863,0.4147609
"Montenegro",2021,0.264538982,0.0615053688767901,0.1891489,0.347518
"Montenegro",2022,0.328862383,0.0791094795640115,0.228982,0.4309942
"Morocco",2001,0.345521779,0.0540413517006372,0.2781926,0.417414
"Morocco",2002,0.37621073,0.0857934972969066,0.2661953,0.4869429
"Morocco",2003,0.407504047,0.102340995727744,0.2726307,0.5456982
"Morocco",2004,0.4354030955,0.10588606359189,0.2976918,0.5781023
"Morocco",2005,0.466792292,0.105124534702932,0.3321437,0.6076684
"Morocco",2006,0.4964039415,0.0878393754537856,0.3828829,0.6075137
"Morocco",2007,0.528322249,0.0510496063699835,0.4624712,0.5929217
"Morocco",2008,0.5259109025,0.0852830062764662,0.4144187,0.6364281
"Morocco",2009,0.5250193835,0.0906067587221146,0.408113,0.6396195
"Morocco",2010,0.5247495455,0.081449628762983,0.4194261,0.6304006
"Morocco",2011,0.5218958605,0.0521369560097827,0.4546047,0.5893966
"Morocco",2012,0.501251534,0.0880096934866816,0.388085,0.6114817
"Morocco",2013,0.477296959,0.104283164584636,0.3481193,0.612801
"Morocco",2014,0.4560537,0.111098087432694,0.3192272,0.6063045
"Morocco",2015,0.435064154,0.108029565943121,0.2971818,0.5797275
"Morocco",2016,0.412262507,0.0995117601859529,0.2823923,0.5403088
"Morocco",2017,0.3901192185,0.0847430160779267,0.2804793,0.501924
"Morocco",2018,0.366007634,0.0448684030576587,0.3092189,0.4241397
"Morocco",2019,0.359031098,0.0738138872112559,0.265706,0.4566336
"Morocco",2020,0.3483841765,0.0696708956775252,0.2614079,0.4420194
"Morocco",2021,0.336939473,0.0409818477105677,0.285219,0.3900367
"Myanmar (Burma)",2015,0.5249516235,0.0409588512340123,0.473094,0.5773576
"Myanmar (Burma)",2016,0.569389863,0.0772276764888803,0.4703279,0.668323
"Myanmar (Burma)",2017,0.6131923725,0.0846362115811084,0.50349,0.7191131
"Myanmar (Burma)",2018,0.6549086365,0.0720661291303361,0.562895,0.7477988
"Myanmar (Burma)",2019,0.698545222,0.0350743391407992,0.6527311,0.7428461
"Myanmar (Burma)",2020,0.7795383725,0.0345096707024095,0.7338035,0.8211854
"Netherlands",1990,0.464900511,0.0344162476775138,0.4213512,0.5107355
"Netherlands",1991,0.476055126,0.025667539500196,0.443322,0.5076568
"Netherlands",1992,0.4744585265,0.0824459980358013,0.3712967,0.5838433
"Netherlands",1993,0.4735953775,0.0965451138307749,0.3492259,0.6026301
"Netherlands",1994,0.471371865,0.100004596646949,0.3413563,0.6061806
"Netherlands",1995,0.4708321405,0.102617340830175,0.3397593,0.6023074
"Netherlands",1996,0.470289937,0.0906668316449256,0.3538786,0.5888847
"Netherlands",1997,0.465842241,0.0580242662301359,0.3935257,0.5410549
"Netherlands",1998,0.4501157865,0.0688940063298324,0.3622716,0.5385576
"Netherlands",1999,0.43580218,0.031553450000849,0.3956973,0.4759297
"Netherlands",2000,0.512499665,0.0267397835442767,0.4788649,0.5461793
"Netherlands",2001,0.5131513215,0.0190268701792109,0.489255,0.537522
"Netherlands",2002,0.4681386965,0.0509110026432741,0.4028087,0.5326832
"Netherlands",2003,0.4436998065,0.0773320353752098,0.3433656,0.5434372
"Netherlands",2004,0.421944898,0.0745700547350153,0.3278135,0.5213594
"Netherlands",2005,0.396414557,0.0424500362904236,0.3420669,0.4519396
"Netherlands",2006,0.3925422125,0.0258048691015091,0.3600233,0.424247
"Netherlands",2007,0.4869646015,0.0422478983284528,0.4331962,0.541392
"Netherlands",2008,0.4417908875,0.0301251960796152,0.4032015,0.4817838
"Netherlands",2009,0.400693189,0.0360680768197865,0.3560616,0.4464095
"Netherlands",2010,0.372981615,0.0429847823313997,0.3184236,0.4288244
"Netherlands",2011,0.392532503,0.0375731609680042,0.3449225,0.4401204
"Netherlands",2012,0.387265465,0.0272374144696458,0.3528606,0.4220509
"Netherlands",2013,0.3423046895,0.0429465552764729,0.2890745,0.3983743
"Netherlands",2014,0.4424014705,0.0389895136750953,0.3934226,0.4910378
"Netherlands",2015,0.4567491175,0.0478373634707705,0.3950976,0.5187572
"Netherlands",2016,0.4716610635,0.0463795725416162,0.4120577,0.5301313
"Netherlands",2017,0.4731907685,0.0310225460606629,0.4322423,0.5137835
"Netherlands",2018,0.553529658,0.0516209885601196,0.4870655,0.6207074
"Netherlands",2019,0.544667558,0.0526476761849037,0.4769473,0.6115821
"Netherlands",2020,0.515748199,0.0534154397512583,0.4490977,0.5852454
"Netherlands",2021,0.323080029,0.0453870432084176,0.2644595,0.3845292
"Netherlands",2022,0.451087193,0.0584443596808795,0.3776475,0.5244592
"New Zealand",1991,0.2783886385,0.0277592100958473,0.2417517,0.314049
"New Zealand",1992,0.2954417375,0.0675631149835155,0.213132,0.3845704
"New Zealand",1993,0.30835801655,0.0845130159454301,0.2026664,0.4196267
"New Zealand",1994,0.3225321375,0.0938655359638216,0.206378,0.453525
"New Zealand",1995,0.3334421846,0.0913272637605236,0.2183185,0.4538801
